mgra,taz,msa
18086,4621,5
18087,4621,5
18088,4461,5
18089,4461,5
18090,4461,5
18091,4461,5
18092,4621,5
18093,4461,5
18094,4621,5
18095,4317,5
18096,4461,5
18097,4408,5
18098,4461,5
18099,4317,5
18100,4408,5
18101,4317,5
18102,4408,5
18103,4408,5
18104,4408,5
18105,4408,5
18106,4365,5
18107,4365,5
18108,4365,5
18109,4365,5
18110,4365,5
18111,993,5
18112,993,5
18113,993,5
18114,993,5
18115,993,5
18116,850,5
18117,850,5
18118,817,5
18119,850,5
18120,1022,5
18121,1022,5
18122,817,5
18123,817,5
18124,1022,5
18125,964,5
18126,1091,5
18127,1022,5
18128,1022,5
18129,1022,5
18130,850,5
18131,1091,5
18132,1091,5
18133,1078,5
18134,817,5
18135,821,5
18136,891,5
18137,1078,5
18138,891,5
18139,979,5
18140,1078,5
18141,891,5
18142,979,5
18143,979,5
18144,821,5
18145,1067,5
18146,834,5
18147,834,5
18148,847,5
18149,847,5
18150,921,5
18151,921,5
18152,847,5
18153,921,5
18154,921,5
18155,847,5
18156,950,5
18157,950,5
18158,950,5
18159,1046,5
18160,1077,5
18161,1046,5
18162,1002,5
18163,1002,5
18164,1002,5
18165,1124,5
18166,1124,5
18167,1124,5
18168,1124,5
18169,1124,5
18170,1124,5
18171,1496,5
18172,1124,5
18173,1124,5
18174,1124,5
18175,1197,5
18176,1496,5
18177,1197,5
18178,1496,5
18179,1197,5
18180,1151,5
18181,1265,5
18182,1265,5
18183,1177,5
18184,1177,5
18185,1177,5
18186,1265,5
18187,1315,5
18188,1481,5
18189,1481,5
18190,1315,5
18191,1481,5
18192,1481,5
18193,1315,5
18194,1481,5
18195,1481,5
18196,1315,5
18197,1315,5
18198,1481,5
18199,1481,5
18200,1406,5
18201,1406,5
18202,1566,5
18203,1318,5
18204,1177,5
18205,1177,5
18206,1177,5
18207,1177,5
18208,1209,5
18209,1209,5
18210,1141,5
18211,1209,5
18212,1141,5
18213,1209,5
18214,1209,5
18215,1209,5
18216,1259,5
18217,1259,5
18218,1259,5
18219,1203,5
18220,1203,5
18221,1259,5
18222,1259,5
18223,1259,5
18224,1203,5
18225,1139,5
18226,1139,5
18227,1139,5
18228,1903,5
18229,1903,5
18230,1903,5
18231,1903,5
18232,1903,5
18233,1903,5
18234,2025,5
18235,2025,5
18236,2025,5
18237,2025,5
18238,2025,5
18239,1885,5
18240,2172,5
18241,2316,5
18242,1885,5
18243,1566,5
18244,1885,5
18245,1566,5
18246,1885,5
18247,1885,5
18248,1885,5
18249,1885,5
18250,1566,5
18251,1825,5
18252,1885,5
18253,1825,5
18254,1885,5
18255,2015,5
18256,1825,5
18257,1825,5
18258,1566,5
18259,1406,5
18260,1406,5
18261,1406,5
18262,1406,5
18263,1406,5
18264,1478,5
18265,1478,5
18266,1566,5
18267,1478,5
18268,1400,5
18269,1478,5
18270,1566,5
18271,1566,5
18272,1478,5
18273,1478,5
18274,491,4
18275,366,4
18276,366,4
18277,321,4
18278,321,4
18279,428,4
18280,491,4
18281,428,4
18282,436,4
18283,436,4
18284,487,4
18285,436,4
18286,487,4
18287,487,4
18288,487,4
18289,487,4
18290,345,4
18291,419,4
18292,374,4
18293,374,4
18294,363,4
18295,363,4
18296,363,4
18297,419,4
18298,504,4
18299,504,4
18300,419,4
18301,449,4
18302,449,4
18303,449,4
18304,449,4
18305,419,4
18306,419,4
18307,906,4
18308,532,4
18309,741,4
18310,475,4
18311,532,4
18312,475,4
18313,647,4
18314,691,4
18315,560,4
18316,693,4
18317,693,4
18318,568,4
18319,693,4
18320,568,4
18321,723,4
18322,671,4
18323,671,4
18324,671,4
18325,532,4
18326,575,5
18327,575,5
18328,581,5
18329,581,5
18330,498,5
18331,498,5
18332,432,5
18333,581,5
18334,432,5
18335,581,5
18336,432,5
18337,432,5
18338,511,5
18339,511,5
18340,432,5
18341,432,5
18342,581,5
18343,581,5
18344,581,5
18345,504,5
18346,368,5
18347,675,5
18348,756,5
18349,756,5
18350,645,5
18351,675,5
18352,645,5
18353,645,5
18354,675,5
18355,645,5
18356,759,5
18357,421,5
18358,421,5
18359,421,5
18360,421,5
18361,446,5
18362,446,5
18363,446,5
18364,446,5
18365,446,5
18366,446,5
18367,408,5
18368,502,5
18369,502,5
18370,502,5
18371,577,5
18372,577,5
18373,592,5
18374,592,5
18375,735,5
18376,779,5
18377,735,5
18378,785,5
18379,713,5
18380,785,5
18381,713,5
18382,785,5
18383,785,5
18384,836,5
18385,836,5
18386,836,5
18387,831,5
18388,831,5
18389,917,5
18390,885,5
18391,885,5
18392,885,5
18393,846,5
18394,846,5
18395,846,5
18396,751,5
18397,751,5
18398,790,5
18399,824,5
18400,824,5
18401,923,5
18402,867,5
18403,910,5
18404,910,5
18405,958,5
18406,933,5
18407,933,5
18408,669,5
18409,669,5
18410,1194,5
18411,1236,5
18412,1117,5
18413,1236,5
18414,1070,5
18415,1150,5
18416,987,5
18417,1112,5
18418,1006,5
18419,1111,5
18420,1111,5
18421,1030,5
18422,1112,5
18423,1164,5
18424,1161,5
18425,1161,5
18426,1064,5
18427,1161,5
18428,1161,5
18429,1249,5
18430,1316,5
18431,1316,5
18432,1316,5
18433,1316,5
18434,1261,5
18435,1316,5
18436,1261,5
18437,1220,5
18438,1220,5
18439,1220,5
18440,1176,5
18441,1176,5
18442,1220,5
18443,437,5
18444,493,5
18445,437,5
18446,493,5
18447,493,5
18448,437,5
18449,537,5
18450,524,5
18451,445,5
18452,628,5
18453,594,5
18454,524,5
18455,594,5
18456,628,5
18457,574,5
18458,574,5
18459,574,5
18460,574,5
18461,537,5
18462,700,5
18463,700,5
18464,778,5
18465,778,5
18466,855,5
18467,855,5
18468,1041,5
18469,1094,5
18470,1094,5
18471,924,5
18472,819,5
18473,924,5
18474,819,5
18475,738,5
18476,819,5
18477,265,4
18478,183,4
18479,229,4
18480,183,4
18481,180,4
18482,250,4
18483,250,4
18484,250,4
18485,250,4
18486,250,4
18487,532,4
18488,691,4
18489,906,4
18490,691,4
18491,691,4
18492,691,4
18493,691,4
18494,560,4
18495,658,4
18496,693,4
18497,568,4
18498,693,4
18499,723,4
18500,723,4
18501,906,4
18502,906,4
18503,906,4
18504,671,4
18505,532,4
18506,513,5
18507,581,5
18508,581,5
18509,511,5
18510,432,5
18511,511,5
18512,511,5
18513,511,5
18514,581,5
18515,581,5
18516,581,5
18517,511,5
18518,511,5
18519,581,5
18520,575,5
18521,496,5
18522,575,5
18523,513,5
18524,575,5
18525,462,5
18526,462,5
18527,513,5
18528,430,5
18529,430,5
18530,364,5
18531,364,5
18532,368,5
18533,756,5
18534,568,5
18535,675,5
18536,756,5
18537,645,5
18538,756,5
18539,759,5
18540,759,5
18541,759,5
18542,675,5
18543,759,5
18544,759,5
18545,759,5
18546,759,5
18547,759,5
18548,759,5
18549,759,5
18550,759,5
18551,421,5
18552,421,5
18553,421,5
18554,421,5
18555,421,5
18556,421,5
18557,421,5
18558,421,5
18559,421,5
18560,446,5
18561,446,5
18562,408,5
18563,408,5
18564,408,5
18565,408,5
18566,408,5
18567,408,5
18568,408,5
18569,408,5
18570,408,5
18571,408,5
18572,502,5
18573,502,5
18574,502,5
18575,502,5
18576,502,5
18577,502,5
18578,577,5
18579,577,5
18580,592,5
18581,592,5
18582,592,5
18583,480,5
18584,480,5
18585,480,5
18586,480,5
18587,480,5
18588,480,5
18589,735,5
18590,779,5
18591,678,5
18592,678,5
18593,678,5
18594,713,5
18595,713,5
18596,785,5
18597,785,5
18598,836,5
18599,836,5
18600,836,5
18601,831,5
18602,831,5
18603,831,5
18604,917,5
18605,885,5
18606,885,5
18607,885,5
18608,885,5
18609,885,5
18610,917,5
18611,917,5
18612,917,5
18613,917,5
18614,885,5
18615,942,5
18616,885,5
18617,885,5
18618,942,5
18619,885,5
18620,846,5
18621,846,5
18622,751,5
18623,751,5
18624,751,5
18625,790,5
18626,824,5
18627,824,5
18628,824,5
18629,867,5
18630,867,5
18631,867,5
18632,923,5
18633,867,5
18634,910,5
18635,867,5
18636,910,5
18637,910,5
18638,958,5
18639,933,5
18640,958,5
18641,958,5
18642,933,5
18643,958,5
18644,669,5
18645,669,5
18646,669,5
18647,688,5
18648,688,5
18649,688,5
18650,688,5
18651,688,5
18652,688,5
18653,688,5
18654,688,5
18655,1126,5
18656,1126,5
18657,1194,5
18658,1126,5
18659,1236,5
18660,1117,5
18661,1087,5
18662,1087,5
18663,1087,5
18664,1236,5
18665,1236,5
18666,1050,5
18667,987,5
18668,1050,5
18669,987,5
18670,1070,5
18671,1070,5
18672,1150,5
18673,987,5
18674,1070,5
18675,987,5
18676,1006,5
18677,1112,5
18678,1112,5
18679,1030,5
18680,1030,5
18681,1030,5
18682,1030,5
18683,1030,5
18684,1112,5
18685,1112,5
18686,1164,5
18687,1164,5
18688,998,5
18689,1064,5
18690,1064,5
18691,1064,5
18692,1064,5
18693,1097,5
18694,998,5
18695,1064,5
18696,1097,5
18697,1161,5
18698,1034,5
18699,1097,5
18700,1034,5
18701,1097,5
18702,1161,5
18703,1249,5
18704,1337,5
18705,1249,5
18706,1337,5
18707,1249,5
18708,1316,5
18709,1249,5
18710,1216,5
18711,1316,5
18712,1216,5
18713,1316,5
18714,1235,5
18715,1235,5
18716,1235,5
18717,1161,5
18718,1261,5
18719,1261,5
18720,1220,5
18721,1143,5
18722,1261,5
18723,1176,5
18724,985,5
18725,985,5
18726,1034,5
18727,1143,5
18728,1143,5
18729,1116,5
18730,1116,5
18731,1143,5
18732,478,5
18733,478,5
18734,628,5
18735,524,5
18736,524,5
18737,524,5
18738,594,5
18739,574,5
18740,574,5
18741,574,5
18742,574,5
18743,574,5
18744,493,5
18745,605,5
18746,537,5
18747,605,5
18748,605,5
18749,537,5
18750,537,5
18751,537,5
18752,605,5
18753,700,5
18754,778,5
18755,778,5
18756,700,5
18757,700,5
18758,778,5
18759,778,5
18760,700,5
18761,778,5
18762,778,5
18763,778,5
18764,778,5
18765,778,5
18766,708,5
18767,762,5
18768,855,5
18769,855,5
18770,855,5
18771,855,5
18772,855,5
18773,855,5
18774,965,5
18775,965,5
18776,1041,5
18777,1094,5
18778,1041,5
18779,1094,5
18780,924,5
18781,924,5
18782,778,5
18783,778,5
18784,924,5
18785,778,5
18786,738,5
18787,924,5
18788,778,5
18789,738,5
18790,924,5
18791,738,5
18792,738,5
18793,924,5
18794,738,5
18795,229,4
18796,183,4
18797,180,4
18798,180,4
18799,168,4
18800,250,4
18801,273,4
18802,229,4
18803,273,4
18804,229,4
18805,229,4
18806,250,4
18807,250,4
18808,250,4
18809,182,4
18810,193,4
18811,193,4
18812,210,4
18813,210,4
18814,210,4
18815,210,4
18816,232,4
18817,232,4
18818,211,4
18819,232,4
18820,359,4
18821,370,4
18822,359,4
18823,333,4
18824,333,4
18825,355,4
18826,355,4
18827,314,4
18828,314,4
18829,361,4
18830,361,4
18831,697,4
18832,697,4
18833,697,4
18834,697,4
18835,761,4
18836,697,4
18837,697,4
18838,761,4
18839,761,4
18840,659,4
18841,659,4
18842,298,4
18843,260,4
18844,293,4
18845,260,4
18846,260,4
18847,293,4
18848,635,4
18849,763,4
18850,763,4
18851,335,4
18852,763,4
18853,763,4
18854,635,4
18855,797,4
18856,861,4
18857,394,4
18858,461,4
18859,635,4
18860,461,4
18861,881,4
18862,516,4
18863,461,4
18864,881,4
18865,585,4
18866,775,4
18867,896,4
18868,858,4
18869,716,4
18870,516,4
18871,971,4
18872,387,4
18873,313,4
18874,313,4
18875,293,4
18876,659,4
18877,804,4
18878,659,4
18879,527,4
18880,659,4
18881,527,4
18882,595,4
18883,595,4
18884,512,4
18885,512,4
18886,512,4
18887,595,4
18888,595,4
18889,512,4
18890,512,4
18891,512,4
18892,512,4
18893,490,4
18894,490,4
18895,490,4
18896,662,4
18897,507,4
18898,507,4
18899,507,4
18900,412,4
18901,412,4
18902,1155,5
18903,1211,5
18904,1095,5
18905,1135,5
18906,1211,5
18907,1211,5
18908,1211,5
18909,1224,5
18910,1273,5
18911,1222,5
18912,1222,5
18913,1304,5
18914,1304,5
18915,1304,5
18916,1269,5
18917,1304,5
18918,1321,5
18919,1321,5
18920,1321,5
18921,1352,5
18922,1352,5
18923,1424,5
18924,1519,5
18925,1575,5
18926,1519,5
18927,1424,5
18928,1426,5
18929,1426,5
18930,1575,5
18931,1426,5
18932,1353,5
18933,1535,5
18934,1426,5
18935,1365,5
18936,1535,5
18937,1365,5
18938,1426,5
18939,996,5
18940,1044,5
18941,740,5
18942,886,5
18943,1044,5
18944,869,5
18945,869,5
18946,1044,5
18947,1044,5
18948,869,5
18949,1122,5
18950,1205,5
18951,1122,5
18952,1205,5
18953,869,5
18954,967,5
18955,967,5
18956,1020,5
18957,1020,5
18958,1121,5
18959,1020,5
18960,919,5
18961,1121,5
18962,1121,5
18963,1121,5
18964,1096,5
18965,1096,5
18966,938,5
18967,938,5
18968,1096,5
18969,938,5
18970,593,4
18971,593,4
18972,520,4
18973,621,4
18974,621,4
18975,621,4
18976,621,4
18977,495,4
18978,749,4
18979,621,4
18980,495,4
18981,567,4
18982,621,4
18983,567,4
18984,721,4
18985,604,4
18986,495,4
18987,509,4
18988,907,4
18989,721,4
18990,580,4
18991,580,4
18992,509,4
18993,721,4
18994,580,4
18995,580,4
18996,909,4
18997,909,4
18998,1075,4
18999,909,4
19000,909,4
19001,909,4
19002,909,4
19003,1007,4
19004,1007,4
19005,1089,4
19006,1089,4
19007,1089,4
19008,1055,4
19009,1089,4
19010,1055,4
19011,1089,4
19012,856,4
19013,937,4
19014,907,4
19015,907,4
19016,907,4
19017,505,4
19018,710,4
19019,710,4
19020,710,4
19021,710,4
19022,710,4
19023,786,4
19024,786,4
19025,644,4
19026,644,4
19027,644,4
19028,786,4
19029,786,4
19030,786,4
19031,1055,4
19032,1055,4
19033,1055,4
19034,960,4
19035,932,4
19036,932,4
19037,668,4
19038,932,4
19039,668,4
19040,1088,4
19041,932,4
19042,932,4
19043,932,4
19044,642,4
19045,642,4
19046,642,4
19047,642,4
19048,642,4
19049,642,4
19050,183,4
19051,250,4
19052,250,4
19053,182,4
19054,182,4
19055,193,4
19056,232,4
19057,211,4
19058,232,4
19059,359,4
19060,288,4
19061,315,4
19062,285,4
19063,285,4
19064,303,4
19065,303,4
19066,314,4
19067,355,4
19068,314,4
19069,761,4
19070,260,4
19071,397,4
19072,763,4
19073,516,4
19074,394,4
19075,394,4
19076,461,4
19077,394,4
19078,861,4
19079,861,4
19080,797,4
19081,704,4
19082,881,4
19083,461,4
19084,585,4
19085,516,4
19086,585,4
19087,602,4
19088,602,4
19089,313,4
19090,387,4
19091,293,4
19092,387,4
19093,387,4
19094,293,4
19095,387,4
19096,659,4
19097,804,4
19098,659,4
19099,397,4
19100,659,4
19101,659,4
19102,804,4
19103,763,4
19104,397,4
19105,527,4
19106,397,4
19107,394,4
19108,397,4
19109,512,4
19110,595,4
19111,595,4
19112,595,4
19113,512,4
19114,512,4
19115,512,4
19116,512,4
19117,544,4
19118,544,4
19119,490,4
19120,609,4
19121,544,4
19122,662,4
19123,609,4
19124,507,4
19125,415,4
19126,415,4
19127,415,4
19128,412,4
19129,412,4
19130,412,4
19131,412,4
19132,412,4
19133,1155,5
19134,1135,5
19135,1095,5
19136,1135,5
19137,1135,5
19138,1135,5
19139,1135,5
19140,1211,5
19141,1135,5
19142,1273,5
19143,1273,5
19144,1144,5
19145,1224,5
19146,1222,5
19147,1224,5
19148,1222,5
19149,1304,5
19150,1304,5
19151,1304,5
19152,1352,5
19153,1289,5
19154,1352,5
19155,1254,5
19156,1352,5
19157,1352,5
19158,1352,5
19159,1254,5
19160,1352,5
19161,1254,5
19162,1352,5
19163,1285,5
19164,1352,5
19165,1285,5
19166,1352,5
19167,1285,5
19168,1519,5
19169,1519,5
19170,1424,5
19171,1424,5
19172,1424,5
19173,1424,5
19174,1424,5
19175,1353,5
19176,1426,5
19177,1426,5
19178,1384,5
19179,996,5
19180,886,5
19181,886,5
19182,738,5
19183,886,5
19184,662,5
19185,740,5
19186,662,5
19187,740,5
19188,1044,5
19189,819,5
19190,740,5
19191,819,5
19192,662,5
19193,886,5
19194,886,5
19195,709,5
19196,740,5
19197,709,5
19198,740,5
19199,1044,5
19200,770,5
19201,740,5
19202,740,5
19203,770,5
19204,869,5
19205,1044,5
19206,1044,5
19207,1122,5
19208,869,5
19209,967,5
19210,869,5
19211,967,5
19212,967,5
19213,1186,5
19214,919,5
19215,1036,5
19216,1121,5
19217,919,5
19218,919,5
19219,1121,5
19220,919,5
19221,1036,5
19222,905,5
19223,1186,5
19224,1036,5
19225,905,5
19226,938,5
19227,593,4
19228,520,4
19229,621,4
19230,604,4
19231,509,4
19232,509,4
19233,1007,4
19234,1007,4
19235,1055,4
19236,727,4
19237,727,4
19238,749,4
19239,832,4
19240,832,4
19241,937,4
19242,937,4
19243,749,4
19244,856,4
19245,856,4
19246,856,4
19247,856,4
19248,856,4
19249,907,4
19250,907,4
19251,538,4
19252,538,4
19253,710,4
19254,488,4
19255,538,4
19256,538,4
19257,644,4
19258,538,4
19259,644,4
19260,644,4
19261,538,4
19262,710,4
19263,786,4
19264,786,4
19265,786,4
19266,960,4
19267,960,4
19268,960,4
19269,1055,4
19270,960,4
19271,960,4
19272,960,4
19273,960,4
19274,960,4
19275,960,4
19276,960,4
19277,668,4
19278,485,4
19279,932,4
19280,642,4
19281,642,4
19282,642,4
19283,642,4
19284,805,4
19285,591,4
19286,805,4
19287,805,4
19288,591,4
19289,591,4
19290,591,4
19291,805,4
19292,805,4
19293,591,4
19294,591,4
19295,508,4
19296,591,4
19297,591,4
19298,591,4
19299,1260,5
19300,1260,5
19301,1260,5
19302,1226,5
19303,1260,5
19304,1231,5
19305,1292,5
19306,1231,5
19307,1231,5
19308,1292,5
19309,1201,5
19310,1201,5
19311,1152,5
19312,1063,5
19313,1172,5
19314,1172,5
19315,955,5
19316,1085,5
19317,997,5
19318,1085,5
19319,1059,5
19320,1329,5
19321,1384,5
19322,1358,5
19323,1384,5
19324,1402,5
19325,1402,5
19326,1402,5
19327,1326,5
19328,1389,5
19329,1314,5
19330,1380,5
19331,1380,5
19332,1360,5
19333,1253,5
19334,1380,5
19335,1360,5
19336,1360,5
19337,1360,5
19338,1341,5
19339,1241,5
19340,1241,5
19341,1241,5
19342,1333,5
19343,1333,5
19344,1333,5
19345,1302,5
19346,1302,5
19347,1239,5
19348,1286,5
19349,1134,5
19350,1134,5
19351,1247,5
19352,1193,5
19353,1193,5
19354,2015,5
19355,2015,5
19356,1575,5
19357,1535,5
19358,1794,5
19359,1535,5
19360,1422,5
19361,1466,5
19362,1770,5
19363,1770,5
19364,1770,5
19365,1466,5
19366,1535,5
19367,1535,5
19368,1531,5
19369,1531,5
19370,1552,5
19371,1662,5
19372,1880,5
19373,1793,5
19374,1793,5
19375,1880,5
19376,1662,5
19377,1793,5
19378,1793,5
19379,2116,5
19380,2116,5
19381,2116,5
19382,2116,5
19383,2116,5
19384,2116,5
19385,2060,5
19386,2060,5
19387,1999,5
19388,2060,5
19389,2085,5
19390,1999,5
19391,1954,5
19392,1954,5
19393,1954,5
19394,2162,5
19395,2192,5
19396,2192,5
19397,2189,5
19398,2189,5
19399,2085,5
19400,2085,5
19401,2085,5
19402,2085,5
19403,2085,5
19404,2221,5
19405,2221,5
19406,2073,5
19407,2073,5
19408,2276,5
19409,2183,5
19410,1953,5
19411,2094,5
19412,2183,5
19413,2209,5
19414,1994,5
19415,2297,5
19416,2297,5
19417,2297,5
19418,2297,5
19419,2297,5
19420,2297,5
19421,2417,5
19422,2409,5
19423,2409,5
19424,2406,5
19425,2406,5
19426,2406,5
19427,2406,5
19428,2503,5
19429,2503,5
19430,2503,5
19431,2503,5
19432,2503,5
19433,2503,5
19434,2368,5
19435,2368,5
19436,2276,5
19437,2358,5
19438,2358,5
19439,2358,5
19440,2358,5
19441,2289,5
19442,2433,5
19443,2488,5
19444,2451,5
19445,2451,5
19446,1345,5
19447,1309,5
19448,1390,5
19449,1309,5
19450,1309,5
19451,1614,5
19452,1752,5
19453,1616,5
19454,1548,5
19455,1783,5
19456,1783,5
19457,1469,5
19458,1548,5
19459,1616,5
19460,1469,5
19461,1548,5
19462,1469,5
19463,1390,5
19464,1469,5
19465,1390,5
19466,1390,5
19467,1543,5
19468,1696,5
19469,1719,5
19470,1719,5
19471,1386,5
19472,1537,5
19473,1577,5
19474,1577,5
19475,1343,5
19476,1577,5
19477,1577,5
19478,1577,5
19479,1577,5
19480,1343,5
19481,1429,5
19482,1577,5
19483,1603,5
19484,1343,5
19485,1429,5
19486,1429,5
19487,1343,5
19488,1343,5
19489,1343,5
19490,1603,5
19491,1696,5
19492,1696,5
19493,1270,5
19494,1270,5
19495,1270,5
19496,1270,5
19497,1217,5
19498,1171,5
19499,1735,5
19500,1735,5
19501,1735,5
19502,1432,5
19503,1432,5
19504,1432,5
19505,1409,5
19506,1409,5
19507,1437,5
19508,1497,5
19509,1393,5
19510,1464,5
19511,1516,5
19512,1430,5
19513,1452,5
19514,1503,5
19515,3533,5
19516,3600,5
19517,3719,5
19518,3936,5
19519,3719,5
19520,3936,5
19521,642,4
19522,591,4
19523,591,4
19524,591,4
19525,591,4
19526,805,4
19527,805,4
19528,591,4
19529,805,4
19530,805,4
19531,591,4
19532,591,4
19533,508,4
19534,508,4
19535,508,4
19536,591,4
19537,591,4
19538,591,4
19539,1226,5
19540,1231,5
19541,1226,5
19542,1184,5
19543,1184,5
19544,1292,5
19545,1292,5
19546,1184,5
19547,1184,5
19548,1201,5
19549,1152,5
19550,1152,5
19551,955,5
19552,1152,5
19553,955,5
19554,1063,5
19555,997,5
19556,1085,5
19557,1085,5
19558,997,5
19559,1021,5
19560,1021,5
19561,1329,5
19562,1384,5
19563,1358,5
19564,1389,5
19565,1326,5
19566,1314,5
19567,1314,5
19568,1314,5
19569,1360,5
19570,1253,5
19571,1341,5
19572,1341,5
19573,1130,5
19574,1130,5
19575,1130,5
19576,1130,5
19577,1333,5
19578,1333,5
19579,1286,5
19580,1134,5
19581,1134,5
19582,1134,5
19583,1247,5
19584,1193,5
19585,1134,5
19586,1193,5
19587,1193,5
19588,1089,5
19589,1802,5
19590,1802,5
19591,2015,5
19592,1802,5
19593,1802,5
19594,1575,5
19595,1794,5
19596,1794,5
19597,1794,5
19598,1794,5
19599,1794,5
19600,1794,5
19601,1794,5
19602,1794,5
19603,1466,5
19604,1770,5
19605,1770,5
19606,1466,5
19607,1770,5
19608,1535,5
19609,1466,5
19610,1466,5
19611,1552,5
19612,1662,5
19613,1552,5
19614,1880,5
19615,1662,5
19616,1662,5
19617,1793,5
19618,1793,5
19619,1662,5
19620,1880,5
19621,1531,5
19622,1531,5
19623,1531,5
19624,2116,5
19625,1954,5
19626,2192,5
19627,2189,5
19628,2085,5
19629,2085,5
19630,2085,5
19631,2221,5
19632,2071,5
19633,2071,5
19634,2209,5
19635,2071,5
19636,2071,5
19637,2209,5
19638,2094,5
19639,1953,5
19640,1953,5
19641,2221,5
19642,2221,5
19643,2221,5
19644,2297,5
19645,2297,5
19646,2409,5
19647,2409,5
19648,2406,5
19649,2276,5
19650,2276,5
19651,2276,5
19652,2276,5
19653,2276,5
19654,2289,5
19655,2289,5
19656,2289,5
19657,2289,5
19658,2358,5
19659,2433,5
19660,2488,5
19661,2433,5
19662,1752,5
19663,1752,5
19664,1752,5
19665,1752,5
19666,1616,5
19667,1390,5
19668,1469,5
19669,1469,5
19670,1543,5
19671,1696,5
19672,1696,5
19673,1543,5
19674,1386,5
19675,1543,5
19676,1543,5
19677,1456,5
19678,1456,5
19679,1719,5
19680,1719,5
19681,1386,5
19682,1537,5
19683,1386,5
19684,1429,5
19685,1343,5
19686,1577,5
19687,1429,5
19688,1577,5
19689,1148,5
19690,1343,5
19691,1429,5
19692,1577,5
19693,1603,5
19694,1219,5
19695,1219,5
19696,1603,5
19697,1577,5
19698,1343,5
19699,1343,5
19700,1603,5
19701,1429,5
19702,1270,5
19703,1270,5
19704,1217,5
19705,1270,5
19706,1217,5
19707,1270,5
19708,1217,5
19709,1171,5
19710,1219,5
19711,1219,5
19712,1219,5
19713,1219,5
19714,1219,5
19715,1219,5
19716,1219,5
19717,1735,5
19718,1437,5
19719,1564,5
19720,1372,5
19721,1516,5
19722,1416,5
19723,1473,5
19724,1473,5
19725,1372,5
19726,1434,5
19727,1576,5
19728,1392,5
19729,1533,5
19730,1350,5
19731,1533,5
19732,1576,5
19733,1483,5
19734,1350,5
19735,1533,5
19736,1392,5
19737,1483,5
19738,1533,5
19739,1350,5
19740,1430,5
19741,1430,5
19742,1483,5
19743,1430,5
19744,1452,5
19745,1452,5
19746,1452,5
19747,1503,5
19748,1579,5
19749,1579,5
19750,1579,5
19751,1615,5
19752,1822,5
19753,1694,5
19754,2801,5
19755,3451,5
19756,3600,5
19757,3600,5
19758,3600,5
19759,3600,5
19760,3094,5
19761,3094,5
19762,3533,5
19763,3719,5
19764,3936,5
19765,3936,5
19766,3094,5
19767,3936,5
19768,3094,5
19769,3690,5
19770,3533,5
19771,3936,5
19772,3936,5
19773,3222,5
19774,4155,5
19775,3936,5
19776,3936,5
19777,3936,5
19778,4118,5
19779,4118,5
19780,3222,5
19781,4118,5
19782,3905,5
19783,3222,5
19784,4118,5
19785,3905,5
19786,3533,5
19787,3533,5
19788,3327,5
19789,3532,5
19790,3532,5
19791,3628,5
19792,3718,5
19793,3718,5
19794,3532,5
19795,3532,5
19796,3718,5
19797,3628,5
19798,3222,5
19799,3222,5
19800,3086,5
19801,3086,5
19802,3327,5
19803,3086,5
19804,3327,5
19805,3143,5
19806,3143,5
19807,3143,5
19808,3056,5
19809,3145,5
19810,3260,5
19811,3426,5
19812,3426,5
19813,2873,5
19814,2873,5
19815,2654,5
19816,2654,5
19817,2873,5
19818,2636,5
19819,2636,5
19820,2989,5
19821,2654,5
19822,2827,5
19823,2827,5
19824,2636,5
19825,2924,5
19826,2636,5
19827,2805,5
19828,2996,5
19829,2996,5
19830,2996,5
19831,2796,5
19832,2698,5
19833,2698,5
19834,2826,5
19835,2826,5
19836,2831,5
19837,2831,5
19838,2898,5
19839,2833,5
19840,2919,5
19841,2932,5
19842,2932,5
19843,2971,5
19844,3039,5
19845,2971,5
19846,3039,5
19847,3039,5
19848,3088,5
19849,3039,5
19850,3088,5
19851,3064,5
19852,3064,5
19853,3064,5
19854,3064,5
19855,3064,5
19856,3064,5
19857,3260,5
19858,3169,5
19859,3260,5
19860,3301,5
19861,3301,5
19862,3197,5
19863,2902,5
19864,2949,5
19865,2949,5
19866,3024,5
19867,3024,5
19868,3098,5
19869,3098,5
19870,3098,5
19871,3362,5
19872,3362,5
19873,3362,5
19874,3275,5
19875,3362,5
19876,3275,5
19877,3472,5
19878,3472,5
19879,3427,5
19880,3427,5
19881,3185,5
19882,3185,5
19883,3185,5
19884,3275,5
19885,3275,5
19886,3275,5
19887,3275,5
19888,3221,5
19889,3221,5
19890,3221,5
19891,3221,5
19892,3254,5
19893,3254,5
19894,3254,5
19895,3254,5
19896,3306,5
19897,3323,5
19898,3242,5
19899,3242,5
19900,3436,5
19901,3436,5
19902,3436,5
19903,3436,5
19904,3466,5
19905,3466,5
19906,3466,5
19907,3466,5
19908,3489,5
19909,3489,5
19910,3540,5
19911,3540,5
19912,3540,5
19913,3540,5
19914,3524,5
19915,3515,5
19916,3556,5
19917,3515,5
19918,3556,5
19919,3556,5
19920,3556,5
19921,3588,5
19922,3588,5
19923,3588,5
19924,3627,5
19925,3617,5
19926,3617,5
19927,3668,5
19928,3668,5
19929,3668,5
19930,3667,5
19931,3326,5
19932,3326,5
19933,3326,5
19934,3326,5
19935,3395,5
19936,3395,5
19937,3395,5
19938,3335,5
19939,3470,5
