year,mgra_13,mgra_15,MoHub_carshare_flag,univ_flag,MLB_flag
2035,4975,13348,1,0,0
2035,4976,13340,1,0,0
2035,4977,13339,1,0,0
2035,4978,5902,1,0,0
2035,4979,13346,1,0,0
2035,4980,13351,1,0,0
2035,4981,5061,1,0,0
2035,4984,14268,1,0,0
2035,4993,3452,1,0,0
2035,4994,7761,1,0,0
2035,5135,7042,0,1,0
2035,5137,2947,0,1,0
2035,5179,7475,1,0,0
2035,5180,11695,1,0,0
2035,5181,11697,1,0,0
2035,5182,11699,1,0,0
2035,5183,9104,1,0,0
2035,5184,5163,1,0,0
2035,5185,2639,1,0,0
2035,5186,5927,1,0,0
2035,5187,11700,1,0,0
2035,5189,11703,1,0,0
2035,5193,8638,1,0,0
2035,5194,13985,1,0,0
2035,5195,13988,1,0,0
2035,5196,6749,1,0,0
2035,5197,7648,1,0,0
2035,5198,8145,1,0,0
2035,5201,5843,1,0,0
2035,5202,8799,1,0,0
2035,5203,13989,1,0,0
2035,5205,4979,1,0,0
2035,5206,6776,1,0,0
2035,5207,13989,1,0,0
2035,5328,4740,1,0,0
2035,5343,6310,1,0,0
2035,5505,13634,1,0,0
2035,5509,13633,1,0,0
2035,5510,4734,1,0,0
2035,5511,7986,1,0,0
2035,5512,5768,1,0,0
2035,5514,1973,1,0,0
2035,5536,8106,1,0,0
2035,5537,7874,1,0,0
2035,5538,7731,1,0,0
2035,5540,7924,1,0,0
2035,5542,13190,1,0,0
2035,5555,5960,1,0,0
2035,5562,7593,1,0,0
2035,5563,5340,1,0,0
2035,5564,5888,1,0,0
2035,5565,6464,1,0,0
2035,5566,13142,1,0,0
2035,5567,7805,1,0,0
2035,5568,13149,1,0,0
2035,5570,13150,1,0,0
2035,5571,8404,1,0,0
2035,5573,7630,1,0,0
2035,5575,4651,1,0,0
2035,5576,8809,1,0,0
2035,5577,4975,1,0,0
2035,5578,13152,1,0,0
2035,5579,8193,1,0,0
2035,5580,13153,1,0,0
2035,5581,13151,1,0,0
2035,5583,13145,1,0,0
2035,5584,8584,1,0,0
2035,5585,13144,1,1,0
2035,5586,5749,1,0,0
2035,5587,13324,1,0,0
2035,5588,13314,1,0,0
2035,5589,8924,1,0,0
2035,5590,8272,1,0,0
2035,5591,13312,1,0,0
2035,5592,13320,1,0,0
2035,5593,13315,1,0,0
2035,5594,13319,1,0,0
2035,5595,13313,1,0,0
2035,5596,13321,1,0,0
2035,5597,13312,1,0,0
2035,5598,8350,1,0,0
2035,5599,7759,1,0,0
2035,5600,4667,1,0,0
2035,5601,10902,1,0,0
2035,5602,13298,1,0,0
2035,5603,8823,1,0,0
2035,5604,4664,1,0,0
2035,5605,13300,1,0,0
2035,5606,13308,1,0,0
2035,5607,10903,1,0,0
2035,5608,13288,1,0,0
2035,5609,13296,1,0,0
2035,5610,5810,1,0,0
2035,5611,5730,1,0,0
2035,5612,6084,1,0,0
2035,5613,13295,1,0,0
2035,5614,6446,1,0,0
2035,5615,5796,1,0,0
2035,5616,5590,1,0,0
2035,5617,5634,1,0,0
2035,5618,13278,1,0,0
2035,5619,6123,1,0,0
2035,5620,10904,1,0,0
2035,5621,13277,1,0,0
2035,5622,13269,1,0,0
2035,5623,13276,1,0,0
2035,5624,4255,1,0,0
2035,5625,13268,1,0,0
2035,5626,13267,1,0,0
2035,5627,8212,1,0,0
2035,5628,13260,1,0,0
2035,5629,13261,1,0,0
2035,5630,13326,1,0,0
2035,5631,6479,1,0,0
2035,5632,7954,1,0,1
2035,5633,13631,1,0,0
2035,5634,6111,1,0,0
2035,5635,7690,1,0,0
2035,5636,13624,1,0,0
2035,5637,4733,1,0,0
2035,5638,13632,1,0,0
2035,5639,13625,1,0,0
2035,5640,13629,1,0,0
2035,5641,13626,1,0,0
2035,5642,7318,1,0,0
2035,5643,7887,1,0,0
2035,5644,13630,1,0,0
2035,5645,7490,1,0,0
2035,5646,13623,1,0,0
2035,5647,7318,1,0,0
2035,5648,5845,1,0,0
2035,5649,1633,1,0,0
2035,5650,13616,1,0,0
2035,5651,6246,1,0,0
2035,5652,13622,1,0,0
2035,5653,13621,1,0,0
2035,5654,6478,1,0,0
2035,5655,5692,1,0,0
2035,5656,627,1,0,0
2035,5657,9001,1,0,0
2035,5658,13616,1,0,0
2035,5659,13621,1,0,0
2035,5660,13620,1,0,0
2035,5661,2594,1,0,0
2035,5662,297,1,0,0
2035,5663,7507,1,0,0
2035,5664,8349,1,0,0
2035,5665,4731,1,0,0
2035,5666,13614,1,0,0
2035,5667,13615,1,0,0
2035,5668,4730,1,0,0
2035,5669,7256,1,0,0
2035,5670,4287,1,0,0
2035,5671,6326,1,0,0
2035,5672,11051,1,0,0
2035,5673,7317,1,0,0
2035,5674,4288,1,0,0
2035,5675,5208,1,0,0
2035,5676,11052,1,0,0
2035,5677,8830,1,0,0
2035,5678,6431,1,0,0
2035,5679,13610,1,0,0
2035,5680,24125,1,0,0
2035,5681,8100,1,0,0
2035,5682,13607,1,0,0
2035,5683,13612,1,0,0
2035,5684,13608,1,0,0
2035,5685,13609,1,0,0
2035,5686,8311,1,0,0
2035,5687,8830,1,0,0
2035,5688,13612,1,0,0
2035,5689,1064,1,0,0
2035,5690,5448,1,0,0
2035,5691,4729,1,0,0
2035,5771,7937,1,0,0
2035,5776,7232,1,0,0
2035,5777,8495,1,0,0
2035,5782,13138,1,0,0
2035,5783,13136,1,0,0
2035,5784,5891,1,0,0
2035,5785,7569,1,0,0
2035,5791,12988,1,0,0
2035,5792,12989,1,0,0
2035,5793,8018,1,0,0
2035,5794,8687,1,0,0
2035,5795,4622,1,0,0
2035,5796,12987,1,0,0
2035,5804,7103,1,0,0
2035,5825,11416,1,0,0
2035,5838,10928,1,0,0
2035,5839,10927,1,0,0
2035,5841,11324,1,0,0
2035,5842,5018,1,0,0
2035,5843,11325,1,0,0
2035,5844,10924,1,0,0
2035,5845,11321,1,0,0
2035,5846,6849,1,0,0
2035,5847,11411,1,0,0
2035,5848,11413,1,0,0
2035,5849,11410,1,0,0
2035,5850,7466,1,0,0
2035,5851,8681,1,0,0
2035,5852,8681,1,0,0
2035,5853,24114,1,0,0
2035,5854,24127,1,0,0
2035,5855,11408,1,0,0
2035,5856,7716,1,0,0
2035,5857,11369,1,0,0
2035,5858,7129,1,0,0
2035,5859,11366,1,0,0
2035,5860,11368,1,0,0
2035,5861,11367,1,0,0
2035,5862,11371,1,0,0
2035,5863,11370,1,0,0
2035,5864,11361,1,0,0
2035,5865,8492,1,0,0
2035,5866,8492,1,0,0
2035,5867,8681,1,0,0
2035,5868,11365,1,0,0
2035,5869,7129,1,0,0
2035,5870,6184,1,0,0
2035,5871,6184,1,0,0
2035,5872,11364,1,0,0
2035,5873,8980,1,0,0
2035,5874,7927,1,0,0
2035,5875,11409,1,0,0
2035,5876,6182,1,0,0
2035,5877,4366,1,0,0
2035,5878,4365,1,0,0
2035,5879,24097,1,0,0
2035,5880,11415,1,0,0
2035,5881,11414,1,0,0
2035,5882,4353,1,0,0
2035,5890,6011,1,0,0
2035,5897,5049,1,1,0
2035,5901,10934,1,0,0
2035,5905,4658,1,0,0
2035,5932,6193,1,0,0
2035,5933,534,1,0,0
2035,5934,8552,1,0,0
2035,5936,6010,1,0,0
2035,5937,602,1,0,0
2035,5938,9005,1,0,0
2035,5983,8240,1,0,0
2035,5984,8625,1,0,0
2035,5986,1894,1,0,0
2035,5987,722,1,0,0
2035,5988,572,1,0,0
2035,5991,2220,1,0,0
2035,5992,3445,1,0,0
2035,5993,2593,1,0,0
2035,5994,1066,1,0,0
2035,5995,2589,1,0,0
2035,5997,3159,1,0,0
2035,5998,7851,1,0,0
2035,5999,10931,1,0,0
2035,6000,4274,1,0,0
2035,6001,521,1,0,0
2035,6003,10933,1,0,0
2035,6004,10932,1,0,0
2035,6005,192,1,0,0
2035,6006,7791,1,0,0
2035,6007,2572,1,0,0
2035,6008,463,1,0,0
2035,6009,3588,1,0,0
2035,6010,23754,1,0,0
2035,6011,4275,1,0,0
2035,6012,3255,1,0,0
2035,6013,1132,1,0,0
2035,6014,2730,1,0,0
2035,6015,23744,1,0,0
2035,6023,23754,1,0,0
2035,6026,23751,1,0,0
2035,6028,5542,1,0,0
2035,6029,4263,1,0,0
2035,6030,23740,1,0,0
2035,6031,10871,1,0,0
2035,6032,23740,1,0,0
2035,6033,3769,1,0,0
2035,6034,23740,1,0,0
2035,6035,10918,1,0,0
2035,6036,7946,1,0,0
2035,6037,10919,1,0,0
2035,6038,1131,1,0,0
2035,6039,1358,1,0,0
2035,6040,1359,1,0,0
2035,6041,4260,1,0,0
2035,6042,23757,1,0,0
2035,6043,5803,1,0,0
2035,6044,6617,1,0,0
2035,6045,11441,1,0,0
2035,6046,5965,1,0,0
2035,6047,11440,1,0,0
2035,6048,11439,1,0,0
2035,6049,11438,1,0,0
2035,6050,6630,1,0,0
2035,6051,5145,1,0,0
2035,6052,8872,1,1,0
2035,6053,23755,1,0,0
2035,6054,10920,1,1,0
2035,6055,2476,1,1,0
2035,6056,10921,1,0,0
2035,6057,23734,1,0,0
2035,6058,23756,1,0,0
2035,6059,23756,1,1,0
2035,6060,23749,1,0,0
2035,6061,23756,1,0,0
2035,6062,4262,1,0,0
2035,6063,4261,1,0,0
2035,6064,7096,1,0,0
2035,6065,7641,1,0,0
2035,6066,10923,1,0,0
2035,6067,5696,1,0,0
2035,6068,2481,1,0,0
2035,6069,10922,1,0,0
2035,6070,98,1,0,0
2035,6071,3346,1,0,0
2035,6072,1040,1,0,0
2035,6073,917,1,0,0
2035,6074,6804,1,0,0
2035,6075,23742,1,0,0
2035,6076,7967,1,0,0
2035,6077,7548,1,0,0
2035,6078,23829,1,0,0
2035,6079,23832,1,0,0
2035,6080,4264,1,0,0
2035,6081,4266,1,0,0
2035,6082,4265,1,0,0
2035,6083,6586,1,0,0
2035,6084,9091,1,0,0
2035,6085,9092,1,0,0
2035,6086,13261,1,0,0
2035,6087,8833,1,0,0
2035,6088,5482,1,0,0
2035,6089,261,1,0,0
2035,6090,1913,1,0,0
2035,6091,3315,1,0,0
2035,6092,13603,1,0,0
2035,6093,7667,1,0,0
2035,6094,13599,1,0,0
2035,6099,7356,1,0,0
2035,6100,8722,1,0,0
2035,6101,13604,1,0,0
2035,6102,13244,1,0,0
2035,6103,4624,1,0,0
2035,6104,12991,1,0,0
2035,6105,3767,1,0,0
2035,6106,8283,1,0,0
2035,6107,4623,1,0,0
2035,6108,13245,1,0,0
2035,6109,8283,1,0,0
2035,6110,12990,1,0,0
2035,6111,12994,1,0,0
2035,6112,4623,1,0,0
2035,6120,13247,1,0,0
2035,6121,13247,1,0,0
2035,6123,8136,1,0,0
2035,6124,7322,1,0,0
2035,6125,4726,1,0,0
2035,6126,13602,1,0,0
2035,6127,7258,1,0,0
2035,6139,8498,1,0,0
2035,6140,8732,1,0,0
2035,6141,7988,1,0,0
2035,6142,13212,1,0,0
2035,6143,13211,1,0,0
2035,6144,13207,1,0,0
2035,6145,13204,1,0,0
2035,6151,9090,1,0,0
2035,6152,13216,1,0,0
2035,6153,5831,1,0,0
2035,6154,13213,1,0,0
2035,6155,13214,1,0,0
2035,6156,13217,1,0,0
2035,6157,9089,1,0,0
2035,6158,9090,1,0,0
2035,6159,8632,1,0,0
2035,6160,13205,1,0,0
2035,6161,13206,1,0,0
2035,6162,4660,1,0,0
2035,6163,12979,1,0,0
2035,6164,12982,1,0,0
2035,6165,24092,1,0,0
2035,6166,12978,1,0,0
2035,6167,12976,1,0,0
2035,6168,7340,1,0,0
2035,6169,12975,1,0,0
2035,6170,2859,1,0,0
2035,6171,12981,1,0,0
2035,6172,12980,1,0,0
2035,6173,7361,1,0,0
2035,6174,12973,1,0,0
2035,6175,12976,1,0,0
2035,6176,5312,1,0,0
2035,6177,10690,1,0,0
2035,6178,8383,1,0,0
2035,6179,12974,1,0,0
2035,6180,3422,1,0,0
2035,6181,12972,1,0,0
2035,6182,7767,1,0,0
2035,6183,6150,1,0,0
2035,6184,5298,1,0,0
2035,6185,6383,1,0,0
2035,6186,5874,1,0,0
2035,6187,3447,1,0,0
2035,6188,12986,1,0,0
2035,6189,486,1,0,0
2035,6190,6449,1,0,0
2035,6191,7926,1,0,0
2035,6192,6089,1,0,0
2035,6193,11360,1,0,0
2035,6194,11359,1,0,0
2035,6195,11358,1,0,0
2035,6196,12970,1,0,0
2035,6197,1522,1,0,0
2035,6198,2021,1,0,0
2035,6199,12968,1,0,0
2035,6200,8629,1,0,0
2035,6201,5081,1,0,0
2035,6202,5259,1,0,0
2035,6203,6739,1,0,0
2035,6226,13219,1,0,0
2035,6227,13220,1,0,0
2035,6228,13223,1,0,0
2035,6229,13223,1,0,0
2035,6237,13220,1,0,0
2035,6238,13224,1,0,0
2035,6243,13218,1,0,0
2035,6255,8198,1,0,0
2035,6256,5513,1,0,0
2035,6257,3126,1,0,0
2035,6258,6189,1,0,0
2035,6259,13225,1,0,0
2035,6260,7563,1,0,0
2035,6261,5429,1,0,0
2035,6268,3772,1,0,0
2035,6269,3772,1,0,0
2035,6273,11320,0,0,1
2035,6274,1887,0,0,1
2035,6275,10593,0,0,1
2035,6276,1535,0,0,1
2035,6277,10592,0,0,1
2035,6278,10618,0,0,1
2035,6279,10618,0,0,1
2035,6280,5876,0,0,1
2035,6281,8162,0,0,1
2035,6283,3980,0,0,1
2035,6406,10304,1,0,0
2035,6469,10900,1,0,0
2035,6470,10899,1,0,0
2035,6471,10896,1,0,0
2035,6472,6319,1,0,0
2035,6473,8692,1,0,0
2035,6474,2070,1,0,0
2035,6475,10901,1,0,0
2035,6476,11826,1,0,0
2035,6477,11825,1,0,0
2035,6478,9086,1,0,0
2035,6479,11824,1,0,0
2035,6480,10895,1,0,0
2035,6481,6287,1,0,0
2035,6482,6287,1,0,0
2035,6483,7830,1,0,0
2035,6484,4254,1,0,0
2035,6485,6813,1,0,0
2035,6486,10894,1,0,0
2035,6487,6813,1,0,0
2035,6488,8195,1,0,0
2035,6489,2950,1,0,0
2035,6490,10893,1,0,0
2035,6491,4253,1,0,0
2035,6492,5788,1,0,0
2035,6493,5788,1,0,0
2035,6494,3511,1,0,0
2035,6506,4252,1,0,0
2035,6508,10325,1,0,0
2035,6509,3990,1,0,0
2035,6510,7892,1,0,0
2035,6513,6846,1,0,0
2035,6514,1065,1,0,0
2035,6515,4251,1,0,0
2035,6518,2103,1,0,0
2035,6519,6917,1,0,0
2035,6520,10324,1,0,0
2035,6522,3993,1,0,0
2035,6523,3996,1,0,0
2035,6524,3994,1,0,0
2035,6525,3995,1,0,0
2035,6526,3998,1,0,0
2035,6527,8444,1,0,0
2035,6528,6026,1,0,0
2035,6529,3997,1,0,0
2035,6788,9117,1,0,0
2035,6841,9478,1,0,0
2035,6842,8913,1,0,0
2035,6843,8206,1,0,0
2035,6844,9477,1,0,0
2035,6845,9477,1,0,0
2035,6846,6901,1,0,0
2035,6847,5157,1,0,0
2035,6848,6935,1,0,0
2035,6849,743,1,0,0
2035,6850,9479,1,0,0
2035,6851,7517,1,0,0
2035,6852,9272,1,0,0
2035,6853,6838,1,0,0
2035,6854,24271,1,0,0
2035,6857,9273,1,0,0
2035,6858,9263,1,0,0
2035,6860,7250,1,0,0
2035,6861,9270,1,0,0
2035,6862,9271,1,0,0
2035,6863,9274,1,0,0
2035,6864,5562,1,0,0
2035,6865,10222,1,0,0
2035,6866,5255,1,0,0
2035,6867,24064,1,0,0
2035,6896,9259,1,0,0
2035,6897,7947,1,0,0
2035,6898,8650,1,0,0
2035,6899,6030,1,0,0
2035,6900,5468,1,0,0
2035,6901,3411,1,0,0
2035,6902,3411,1,0,0
2035,6903,2517,1,0,0
2035,6904,7673,1,0,0
2035,6905,8464,1,0,0
2035,6906,9277,1,0,0
2035,6907,6678,1,0,0
2035,6908,6678,1,0,0
2035,6909,7462,1,0,0
2035,6910,4934,1,0,0
2035,6911,9479,1,0,0
2035,6912,684,1,0,0
2035,6913,2780,1,0,0
2035,6914,6303,1,0,0
2035,6915,2821,1,0,0
2035,6916,4977,1,0,0
2035,6917,9275,1,0,0
2035,6931,7191,1,0,0
2035,6932,3889,1,0,0
2035,6941,6615,1,0,0
2035,6942,6615,1,0,0
2035,6947,9588,1,0,0
2035,6950,6330,1,0,0
2035,6951,9590,1,0,0
2035,6970,9457,1,0,0
2035,6973,10095,1,0,0
2035,6975,6822,1,0,0
2035,6978,9452,1,0,0
2035,6979,9448,1,0,0
2035,6981,8517,1,0,0
2035,6982,9300,1,0,0
2035,6983,3888,1,0,0
2035,6984,10092,1,0,0
2035,6985,9446,1,0,0
2035,6986,770,1,0,0
2035,6987,10093,1,0,0
2035,6988,9362,1,0,0
2035,6989,9363,1,0,0
2035,6990,10099,1,0,0
2035,6991,9364,1,0,0
2035,6992,10091,1,0,0
2035,6993,10103,1,0,0
2035,6994,10090,1,0,0
2035,6995,6484,1,0,0
2035,6996,9375,1,0,0
2035,6997,6012,1,0,0
2035,6998,9298,1,0,0
2035,6999,9377,1,0,0
2035,7000,7379,1,0,0
2035,7001,9316,1,0,0
2035,7002,9295,1,0,0
2035,7003,9317,1,0,0
2035,7004,9336,1,0,0
2035,7005,9294,1,0,0
2035,7006,9337,1,0,0
2035,7007,10220,1,0,0
2035,7008,9320,1,0,0
2035,7009,6914,1,0,0
2035,7010,9321,1,0,0
2035,7011,9372,1,0,0
2035,7012,6259,1,0,0
2035,7013,9361,1,0,0
2035,7014,7891,1,0,0
2035,7015,9368,1,0,0
2035,7016,9366,1,0,0
2035,7017,9367,1,0,0
2035,7018,9296,1,0,0
2035,7019,9303,1,0,0
2035,7020,9318,1,0,0
2035,7021,9319,1,0,0
2035,7022,9331,1,0,0
2035,7023,9334,1,0,0
2035,7024,9343,1,0,0
2035,7025,9357,1,0,0
2035,7026,9369,1,0,0
2035,7027,9358,1,0,0
2035,7028,8045,1,0,0
2035,7029,3137,1,0,0
2035,7030,5672,1,0,0
2035,7031,7478,1,0,0
2035,7032,7390,1,0,0
2035,7033,3812,1,0,0
2035,7034,5532,1,0,0
2035,7035,8960,1,0,0
2035,7036,9341,1,0,0
2035,7037,3298,1,0,0
2035,7038,9302,1,0,0
2035,7039,9303,1,0,0
2035,7040,9319,1,0,0
2035,7041,9332,1,0,0
2035,7042,9358,1,0,0
2035,7043,1872,1,0,0
2035,7044,9356,1,0,0
2035,7045,9355,1,0,0
2035,7046,9385,1,0,0
2035,7047,1100,1,0,0
2035,7048,3068,1,0,0
2035,7049,9390,1,0,0
2035,7050,9342,1,0,0
2035,7051,9383,1,0,0
2035,7052,9312,1,0,0
2035,7053,6237,1,0,0
2035,7054,9389,1,0,0
2035,7055,9323,1,0,0
2035,7056,5985,1,0,0
2035,7057,9324,1,0,0
2035,7058,9328,1,0,0
2035,7059,9349,1,0,0
2035,7060,9330,1,0,0
2035,7061,9350,1,0,0
2035,7062,9351,1,0,0
2035,7063,9353,1,0,0
2035,7064,9380,1,0,0
2035,7065,9382,1,0,0
2035,7066,9388,1,0,0
2035,7067,8901,1,0,0
2035,7068,9329,1,0,0
2035,7069,9347,1,0,0
2035,7070,9313,1,0,0
2035,7071,9325,1,0,0
2035,7072,9348,1,0,0
2035,7073,9326,1,0,0
2035,7074,9307,1,0,0
2035,7075,9293,1,0,0
2035,7076,9293,1,0,0
2035,7077,9292,1,0,0
2035,7078,9305,1,0,0
2035,7079,7120,1,0,0
2035,7080,9290,1,0,0
2035,7081,6243,1,0,0
2035,7082,9286,1,0,0
2035,7083,1074,1,0,0
2035,7084,8548,1,0,0
2035,7085,9284,1,0,0
2035,7086,7052,1,0,0
2035,7087,6040,1,0,0
2035,7088,9283,1,0,0
2035,7089,7161,1,0,0
2035,7090,9279,1,0,0
2035,7091,9279,1,0,0
2035,7103,9379,1,0,0
2035,7104,6280,1,0,0
2035,7110,6667,1,0,0
2035,7121,9394,1,0,0
2035,7143,9193,1,0,0
2035,7144,9199,1,0,0
2035,7145,9195,1,0,0
2035,7146,9197,1,0,0
2035,7147,9198,1,0,0
2035,7148,9196,1,0,0
2035,7150,5379,1,0,0
2035,7151,6142,1,0,0
2035,7152,1214,1,0,0
2035,7153,1952,1,0,0
2035,7154,483,1,0,0
2035,7155,6318,1,0,0
2035,7156,1129,1,0,0
2035,7157,3706,1,0,0
2035,7158,2954,1,0,0
2035,7159,7977,1,0,0
2035,7160,7977,1,0,0
2035,7161,1281,1,0,0
2035,7162,1097,1,0,0
2035,7163,718,1,0,0
2035,7164,1103,1,0,0
2035,7165,7412,1,0,0
2035,7166,8589,1,0,0
2035,7167,9243,1,0,0
2035,7172,3800,1,0,0
2035,7173,1869,1,0,0
2035,7174,2953,1,0,0
2035,7175,6573,1,0,0
2035,7176,2127,1,0,0
2035,7177,5406,1,0,0
2035,7178,5319,1,0,0
2035,7179,9200,1,0,0
2035,7180,9186,1,0,0
2035,7181,5319,1,0,0
2035,7182,3712,1,0,0
2035,7183,6347,1,0,0
2035,7184,9187,1,0,0
2035,7185,7270,1,0,0
2035,7186,5662,1,0,0
2035,7187,6356,1,0,0
2035,7188,6202,1,0,0
2035,7195,2403,1,0,0
2035,7196,9215,1,0,0
2035,7197,6039,1,0,0
2035,7198,9214,1,0,0
2035,7199,6956,1,0,0
2035,7204,857,1,0,0
2035,7205,7355,1,0,0
2035,7218,9249,1,0,0
2035,7219,5508,1,0,0
2035,7220,9192,1,0,0
2035,7221,9189,1,0,0
2035,7222,9190,1,0,0
2035,7223,9191,1,0,0
2035,7224,5277,1,0,0
2035,7225,3790,1,0,0
2035,7226,107,1,0,0
2035,7227,5781,1,0,0
2035,7228,9245,1,0,0
2035,7229,8953,1,0,0
2035,7230,6238,1,0,0
2035,7231,9183,1,0,0
2035,7232,6159,1,0,0
2035,7234,8937,1,0,0
2035,7235,6570,1,0,0
2035,7236,9258,1,0,0
2035,7237,5006,1,0,0
2035,7238,9257,1,0,0
2035,7239,7166,1,0,0
2035,7240,9017,1,0,0
2035,7241,9188,1,0,0
2035,7242,5472,1,0,0
2035,7244,7493,1,0,0
2035,7246,3733,1,0,0
2035,7247,3733,1,0,0
2035,7248,3788,1,0,0
2035,7249,6562,1,0,0
2035,7250,3734,1,0,0
2035,7251,198,1,0,0
2035,7252,198,1,0,0
2035,7253,3736,1,0,0
2035,7260,1394,1,0,0
2035,7261,2844,1,0,0
2035,7262,417,1,0,0
2035,7263,8764,1,0,0
2035,7264,3795,1,0,0
2035,7265,9216,1,0,0
2035,7266,2790,1,0,0
2035,7267,7634,1,0,0
2035,7268,9217,1,0,0
2035,7269,8674,1,0,0
2035,7270,211,1,0,0
2035,7271,8574,1,0,0
2035,7272,491,1,0,0
2035,7273,897,1,0,0
2035,7274,4978,1,0,0
2035,7275,5754,1,0,0
2035,7276,1518,1,0,0
2035,7277,1518,1,0,0
2035,7278,5754,1,0,0
2035,7279,3204,1,0,0
2035,7280,3204,1,0,0
2035,7281,8274,1,0,0
2035,7282,8274,1,0,0
2035,7283,9176,1,0,0
2035,7284,7079,1,0,0
2035,7285,8223,1,0,0
2035,7286,8616,1,0,0
2035,7287,8223,1,0,0
2035,7288,8616,1,0,0
2035,7289,3299,1,0,0
2035,7290,7066,1,0,0
2035,7291,725,1,0,0
2035,7292,365,1,0,0
2035,7293,6071,1,0,0
2035,7294,6071,1,0,0
2035,7295,5226,1,0,0
2035,7296,6965,1,0,0
2035,7297,6655,1,0,0
2035,7298,9225,1,0,0
2035,7299,7099,1,0,0
2035,7300,5752,1,0,0
2035,7301,1086,1,0,0
2035,7302,6388,1,0,0
2035,7303,4973,1,0,0
2035,7304,156,1,0,0
2035,7305,9228,1,0,0
2035,7306,1176,1,0,0
2035,7307,1438,1,0,0
2035,7308,1647,1,0,0
2035,7309,3070,1,0,0
2035,7310,2623,1,0,0
2035,7311,7625,1,0,0
2035,7312,203,1,0,0
2035,7313,710,1,0,0
2035,7314,2227,1,0,0
2035,7315,1099,1,0,0
2035,7316,2924,1,0,0
2035,7317,7168,1,0,0
2035,7318,1661,1,0,0
2035,7319,6125,1,0,0
2035,7320,7676,1,0,0
2035,7321,9238,1,0,0
2035,7322,9240,1,0,0
2035,7323,3796,1,0,0
2035,7324,9174,1,0,0
2035,7325,7431,1,0,0
2035,7326,7038,1,0,0
2035,7327,8476,1,0,0
2035,7328,7642,1,0,0
2035,7330,7888,1,0,0
2035,7331,9175,1,0,0
2035,7332,9184,1,0,0
2035,7333,9237,1,0,0
2035,7334,1501,1,0,0
2035,7335,3205,1,0,0
2035,7336,9236,1,0,0
2035,7337,4937,1,0,0
2035,7338,4937,1,0,0
2035,7339,8374,1,0,0
2035,7340,5757,1,0,0
2035,7341,5079,1,0,0
2035,7342,7492,1,0,0
2035,7343,2692,1,0,0
2035,7344,7492,1,0,0
2035,7345,3629,1,0,0
2035,7346,9233,1,0,0
2035,7347,9232,1,0,0
2035,7348,9185,1,0,0
2035,7349,577,1,0,0
2035,7350,8723,1,0,0
2035,7351,452,1,0,0
2035,7352,7295,1,0,0
2035,7353,5819,1,0,0
2035,7354,3789,1,0,0
2035,7355,999,1,0,0
2035,7521,9111,0,0,1
2035,7522,7514,0,0,1
2035,7526,5063,1,0,0
2035,7527,2353,1,0,0
2035,7528,3015,1,0,0
2035,7529,6530,1,0,0
2035,7530,10820,1,0,0
2035,7531,5384,1,0,0
2035,7532,2027,1,0,0
2035,7533,2145,1,0,0
2035,7534,1348,1,0,0
2035,7535,5604,1,0,0
2035,7536,2401,1,0,0
2035,7537,1053,1,0,0
2035,7538,279,1,0,0
2035,7539,657,1,0,0
2035,7540,180,1,0,0
2035,7541,6762,1,0,0
2035,7542,1052,1,0,0
2035,7543,5533,1,0,0
2035,7544,1668,1,0,0
2035,7545,6762,1,0,0
2035,7546,7905,1,0,0
2035,7547,2209,1,0,0
2035,7548,771,1,0,0
2035,7549,4211,1,0,0
2035,7550,1641,1,0,0
2035,7551,7721,1,0,0
2035,7552,3493,1,0,0
2035,7553,8905,1,0,0
2035,7554,10800,1,0,0
2035,7555,10799,1,0,0
2035,7556,7365,1,0,0
2035,7557,5005,1,0,0
2035,7558,7069,1,0,0
2035,7559,9029,1,0,0
2035,7560,7277,1,0,0
2035,7561,8614,1,0,0
2035,7562,739,1,0,0
2035,7563,5466,1,0,0
2035,7564,683,1,0,0
2035,7565,2843,1,0,0
2035,7566,2124,1,0,0
2035,7567,3525,1,0,0
2035,7568,688,1,0,0
2035,7569,455,1,0,0
2035,7570,10822,1,0,0
2035,7571,10821,1,0,0
2035,7572,3858,1,0,0
2035,7573,8348,1,0,0
2035,7574,6229,1,0,0
2035,7575,2532,1,0,0
2035,7576,2771,1,0,0
2035,7577,1744,1,0,0
2035,7578,3553,1,0,0
2035,7579,2236,1,0,0
2035,7580,117,1,0,0
2035,7581,5964,1,0,0
2035,7582,1807,1,0,0
2035,7584,5818,1,0,0
2035,7585,6093,1,0,0
2035,7586,7396,1,0,0
2035,7587,1758,1,0,0
2035,7588,8891,1,0,0
2035,7589,5778,1,0,0
2035,7590,10795,1,0,0
2035,7591,2422,1,0,0
2035,7592,10796,1,0,0
2035,7593,5400,1,0,0
2035,7594,9960,1,0,0
2035,7595,2413,1,0,0
2035,7596,7861,1,0,0
2035,7597,8911,1,0,0
2035,7598,9958,1,0,0
2035,7599,9957,1,0,0
2035,7600,9959,1,0,0
2035,7601,23690,1,0,0
2035,7602,4215,1,0,0
2035,7603,8228,1,0,0
2035,7604,5160,1,0,0
2035,7605,5338,1,0,0
2035,7606,8592,1,0,0
2035,7607,10816,1,0,0
2035,7608,10816,1,0,0
2035,7609,8228,1,0,0
2035,7610,5829,1,0,0
2035,7611,10817,1,0,0
2035,7612,5338,1,0,0
2035,7613,10818,1,0,0
2035,7614,2760,1,0,0
2035,7615,7286,1,0,0
